GEO
1;-26,45;13,11
2;44,25;44,47
3;-2,14;-81,54
4;-16,37;91,29
5;86,45;31,56
6;62,34;-41,42
7;84,13;-58,34
8;-8,47;82,17
9;-60,41;-99,32
10;61,39;-9,02
11;19,45;-90,15
12;87,51;-165,07
13;-88,05;-24,00
14;-54,20;-131,58
15;-43,33;-124,45
16;-21,02;74,28
17;-67,33;-121,02
18;-6,56;-95,14
19;16,42;-116,01
20;-32,29;-22,12
21;31,04;39,18
22;-44,46;96,46
23;-49,25;47,46
24;67,16;165,49
25;-42,57;-123,57
26;27,44;-171,37
27;-75,24;130,33
28;5,58;11,01
29;56,37;-63,28
30;86,33;3,39
31;27,28;-43,51
32;-37,47;-68,03
33;-59,24;-61,32
34;-45,37;-6,56
35;-61,46;-26,09
36;69,35;-43,37
37;13,32;-95,38
38;-15,18;-142,59
39;21,46;-87,18
40;73,30;79,30
41;20,14;105,29
42;6,29;-107,14
43;-18,58;105,16
44;-60,39;105,36
45;-42,22;64,40
46;34,05;10,42
47;36,17;-161,03
48;-14,23;117,06
49;-15,26;-26,01
50;47,30;108,56
51;72,18;161,50
52;0,33;-18,36
53;36,40;-148,49
54;24,10;-134,09
55;-37,04;-98,11
56;-53,08;-15,17
57;-34,45;-93,12
58;0,08;-126,16
59;-86,07;-136,17
60;-35,07;147,20
61;-16,43;-61,47
62;38,52;-123,58
63;-14,54;59,37
64;14,10;-162,32
65;-54,44;-61,28
66;78,54;110,24
67;47,24;-173,52
68;-3,12;55,51
69;-59,28;-80,48
70;12,11;-147,59
71;7,23;119,54
72;-82,46;-21,59
73;-27,44;132,38
74;-12,56;-117,14
75;84,48;-90,37
76;6,48;-162,06
77;48,51;-127,45
78;-83,12;125,09
79;-52,07;57,07
80;-43,10;92,15
81;-77,07;-114,44
82;24,51;-138,13
83;-22,46;19,32
84;-23,11;-71,33
85;37,60;112,22
86;52,52;38,02
87;-21,08;-49,06
88;84,04;-123,18
89;68,51;-0,03
90;-66,04;52,07
91;-78,28;116,22
92;20,20;151,17
93;-56,55;-80,46
94;-6,56;-87,00
95;-61,56;-64,59
96;18,02;71,30
97;72,43;58,28
98;-54,50;-135,56
99;-74,28;0,07
100;81,37;-16,36
101;-56,51;-20,14
102;77,50;-51,46
103;-48,56;-19,22
104;38,40;-158,27
105;-73,01;-12,12
106;61,40;-160,06
107;-66,09;105,22
108;-34,55;37,51
109;70,09;-97,23
110;49,58;55,21
111;-50,16;-43,24
112;-29,20;-61,30
113;42,14;-104,17
114;-32,37;-72,55
115;-54,21;129,22
116;45,36;-167,55
117;-5,16;-2,02
118;19,55;145,15
119;-22,11;-59,09
120;13,36;4,33
121;47,60;-26,00
122;-60,48;-48,08
123;57,26;-104,57
124;-9,45;-107,09
125;10,43;18,45
126;-26,39;111,53
127;-36,18;-32,39
128;-67,53;19,39
129;-63,19;-7,23
130;-70,06;82,17
131;55,32;-43,36
132;-7,35;-66,33
133;75,54;-103,27
134;85,18;116,47
135;31,21;123,11
136;-58,37;-66,03
137;-37,32;115,55
138;58,58;-171,58
139;-8,06;2,07
140;-69,59;-2,02
141;2,01;175,44
142;81,57;-105,30
143;-80,46;73,03
144;-49,27;33,56
145;88,05;161,05
146;-83,59;89,58
147;-44,37;74,05
148;14,52;-168,59
149;-86,13;-9,39
150;-36,24;-112,21
151;32,58;-116,55
152;44,37;-62,23
153;-1,51;-47,12
154;-56,09;-34,04
155;-37,32;-131,40
156;28,32;-14,22
157;-41,09;134,57
158;16,12;25,57
159;44,31;-94,08
160;21,33;117,37
161;65,20;42,16
162;-48,43;-42,29
163;20,15;63,49
164;3,55;19,16
165;-86,17;-42,05
166;-69,38;142,05
167;-52,31;84,20
168;-31,16;105,22
169;21,18;-59,42
170;-32,59;-71,58
171;-37,46;-103,34
172;-84,30;-132,33
173;38,24;139,26
174;62,41;-48,16
175;-4,48;54,03
176;-85,13;73,16
177;13,41;63,39
178;-29,30;-1,01
179;79,11;146,25
180;39,57;168,55
181;8,28;-80,15
182;-50,08;101,28
183;83,37;5,12
184;5,06;-142,23
185;39,45;67,42
186;-0,06;-84,12
187;-55,38;-74,13
188;25,13;124,51
189;-79,08;80,51
190;-67,37;32,51
191;-67,25;10,22
192;11,34;-32,08
193;-50,20;-98,06
194;-77,32;39,30
195;50,54;-74,29
196;19,21;107,44
197;56,45;-31,52
198;45,40;94,53
199;-19,42;-73,23
200;-84,46;-33,33
201;-38,32;-61,45
202;-42,35;-149,54
203;-42,36;-139,34
204;-38,36;-112,56
205;83,27;126,27
206;-46,41;81,12
207;18,19;-104,06
208;-20,11;-51,51
209;79,25;-143,08
210;-82,26;142,08
211;-35,06;-82,13
212;-23,24;107,11
213;26,04;-135,35
214;-18,16;-12,07
215;-42,32;149,03
216;-81,41;-42,57
217;-75,50;39,53
218;-29,42;102,40
219;11,19;82,32
220;-5,23;-53,34
221;-12,11;-84,18
222;22,35;-42,44
223;-74,22;32,39
224;40,37;96,07
225;-68,54;-134,44
226;-65,19;96,39
227;5,51;91,33
228;-58,28;-29,57
229;54,19;50,24
230;61,33;-39,41
231;17,58;-31,49
232;-23,32;-132,44
233;-15,53;-139,08
234;-58,22;58,33
235;18,49;140,03
236;29,38;2,20
237;-28,53;-66,17
238;13,40;75,02
239;71,37;-50,03
240;53,13;-117,59
241;53,52;-98,10
242;57,48;134,21
243;-81,24;105,43
244;-78,43;79,20
245;87,36;39,43
246;-49,07;176,21
247;53,16;-48,10
248;-64,28;-170,22
249;-53,41;122,01
250;-40,30;25,23
251;9,51;-100,26
252;72,58;92,31
253;36,24;-142,33
254;28,19;-8,51
255;-66,34;58,23
256;-19,35;65,29
257;-49,23;-108,60
258;-29,16;139,18
259;-37,52;-4,59
260;-88,52;-121,36
261;40,19;-123,25
262;71,47;-85,07
263;51,55;-1,04
264;-34,27;-128,08
265;14,56;-144,36
266;53,34;146,31
267;-71,52;-115,18
268;-64,08;-57,08
269;47,04;80,42
270;0,58;-15,06
271;-74,48;133,58
272;84,46;153,28
273;-3,12;167,57
274;-19,52;-88,30
275;28,47;83,17
276;-33,43;-29,56
277;29,15;-140,06
278;76,50;35,38
279;-49,10;-115,25
280;-31,10;13,03
281;37,45;148,32
282;20,05;22,06
283;48,08;17,26
284;-36,51;164,50
285;19,44;56,00
286;-48,47;103,50
287;-7,55;-19,26
288;31,54;147,33
289;69,50;-35,39
290;-51,14;76,35
291;-45,45;-58,23
292;-79,13;159,31
293;-22,19;-31,27
294;50,58;45,11
295;51,47;-11,16
296;75,46;166,54
297;-63,29;22,25
298;-79,21;-118,32
299;7,31;-47,42
300;13,29;-17,23
301;30,15;-52,52
302;56,25;-176,08
303;-28,21;167,52
304;-8,20;42,03
305;-9,56;112,05
306;-49,19;88,28
307;-20,38;146,02
308;-76,26;47,58
309;21,03;-29,04
310;-71,57;-155,30
311;49,59;130,44
312;45,08;112,23
313;27,17;-43,42
314;87,14;-62,41
